taxon_id	taxon_rank	scientific_name	family	order	class	phylum	kingdom	superkingdom	c_value	tol_clade	scientific_name_underscore	type	tolid	data_type
753189	species	Hypena proboscidalis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1064453125	insects	Hypena_proboscidalis	genomic_data	ilHypProb1	pacbio
1101110	species	Hypsopygia costalis	Pyralidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Hypsopygia_costalis	genomic_data	ilHypCost1	10x
1101110	species	Hypsopygia costalis	Pyralidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Hypsopygia_costalis	genomic_data	ilHypCost1	pacbio
1101110	species	Hypsopygia costalis	Pyralidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Hypsopygia_costalis	genomic_data	ilHypCost2	hic-arima2
1101111	species	Hypsopygia glaucinalis	Pyralidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Hypsopygia_glaucinalis	genomic_data	ilHypGlau1	10x
1101111	species	Hypsopygia glaucinalis	Pyralidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Hypsopygia_glaucinalis	genomic_data	ilHypGlau1	pacbio
249532	species	Icerya purchasi	Monophlebidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.61181640625	insects	Icerya_purchasi	genomic_data	ihIcePurc2	pacbio
2795680	species	Ichneumon xanthorius	Ichneumonidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.27001953125	insects	Ichneumon_xanthorius	genomic_data	iyIchXant1	10x
2795680	species	Ichneumon xanthorius	Ichneumonidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.27001953125	insects	Ichneumon_xanthorius	genomic_data	iyIchXant1	hic-arima2
2795680	species	Ichneumon xanthorius	Ichneumonidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.27001953125	insects	Ichneumon_xanthorius	genomic_data	iyIchXant1	pacbio
104447	species	Idaea aversata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4599609375	insects	Idaea_aversata	genomic_data	ilIdaAver1	10x
104447	species	Idaea aversata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4599609375	insects	Idaea_aversata	genomic_data	ilIdaAver1	hic-arima2
104447	species	Idaea aversata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4599609375	insects	Idaea_aversata	genomic_data	ilIdaAver1	pacbio
104448	species	Idaea biselata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4599609375	insects	Idaea_biselata	genomic_data	ilIdaBise1	10x
572776	species	Idaea dimidiata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4599609375	insects	Idaea_dimidiata	genomic_data	ilIdaDimi1	10x
190354	species	Idaea seriata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4599609375	insects	Idaea_seriata	genomic_data	ilIdaSeri1	hic-arima2
280203	species	Ilyocoris cimicoides	Naucoridae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.9296875	insects	Ilyocoris_cimicoides	genomic_data	ihIlyCimi1	10x
280203	species	Ilyocoris cimicoides	Naucoridae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.9296875	insects	Ilyocoris_cimicoides	genomic_data	ihIlyCimi1	hic-arima2
		Inachis io								insects	Inachis_io	genomic_data	ilAglIoxx1	10x
		Inachis io								insects	Inachis_io	genomic_data	ilAglIoxx1	hic-arima
		Inachis io								insects	Inachis_io	genomic_data	ilAglIoxx1	pacbio
197161	species	Ischnura elegans	Coenagrionidae	Odonata	Insecta	Arthropoda	Metazoa	Eukaryota	0.9365234375	insects	Ischnura_elegans	genomic_data	ioIscEleg1	10x
197161	species	Ischnura elegans	Coenagrionidae	Odonata	Insecta	Arthropoda	Metazoa	Eukaryota	0.9365234375	insects	Ischnura_elegans	genomic_data	ioIscEleg1	hic-arima2
197161	species	Ischnura elegans	Coenagrionidae	Odonata	Insecta	Arthropoda	Metazoa	Eukaryota	0.9365234375	insects	Ischnura_elegans	genomic_data	ioIscEleg1	pacbio
552050	species	Isoperla grammatica	Perlodidae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.82421875	insects	Isoperla_grammatica	genomic_data	ipIsoGram2	10x
552050	species	Isoperla grammatica	Perlodidae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.82421875	insects	Isoperla_grammatica	genomic_data	ipIsoGram3	pacbio
552050	species	Isoperla grammatica	Perlodidae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.82421875	insects	Isoperla_grammatica	genomic_data	ipIsoGram4	hic-arima2
1897835	species	Issus coleoptratus	Issidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Issus_coleoptratus	genomic_data	ihIssCole1	10x
1897835	species	Issus coleoptratus	Issidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Issus_coleoptratus	genomic_data	ihIssCole1	pacbio
2776046	species	Itoplectis maculator	Ichneumonidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.27001953125	insects	Itoplectis_maculator	genomic_data	iyItoMacu1	hic-arima2
1279098	species	Kageronia fuscogrisea	Heptageniidae	Ephemeroptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.005859375	insects	Kageronia_fuscogrisea	genomic_data	ieKagFusc1	hic-arima2
680436	species	Kleidocerys resedae	Lygaeidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	5.3984375	insects	Kleidocerys_resedae	genomic_data	ihKleRese2	pacbio
214181	species	Korscheltellus lupulinus	Hepialidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Korscheltellus_lupulinus	genomic_data	ilKorLupu1	10x
214181	species	Korscheltellus lupulinus	Hepialidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Korscheltellus_lupulinus	genomic_data	ilKorLupu1	pacbio
522836	species	Laothoe populi	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.58154296875	insects	Laothoe_populi	genomic_data	ilLaoPopu1	10x
522836	species	Laothoe populi	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.58154296875	insects	Laothoe_populi	genomic_data	ilLaoPopu1	hic-arima2
522836	species	Laothoe populi	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.58154296875	insects	Laothoe_populi	genomic_data	ilLaoPopu1	pacbio
88504	species	Lasioglossum calceatum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_calceatum	genomic_data	iyLasCalc2	pacbio
88504	species	Lasioglossum calceatum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_calceatum	genomic_data	iyLasCalc3	hic-arima2
88504	species	Lasioglossum calceatum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_calceatum	genomic_data	iyLasCalc3	pacbio
88508	species	Lasioglossum fulvicorne	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_fulvicorne	genomic_data	iyLasFulv1	hic-arima2
88531	species	Lasioglossum lativentre	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_lativentre	genomic_data	iyLasLatv1	hic-arima2
88531	species	Lasioglossum lativentre	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_lativentre	genomic_data	iyLasLatv2	10x
88531	species	Lasioglossum lativentre	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_lativentre	genomic_data	iyLasLatv2	pacbio
88532	species	Lasioglossum leucozonium	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_leucozonium	genomic_data	iyLasLeuo1	10x
88532	species	Lasioglossum leucozonium	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_leucozonium	genomic_data	iyLasLeuo1	pacbio
88512	species	Lasioglossum malachurum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_malachurum	genomic_data	iyLasMala1	10x
88512	species	Lasioglossum malachurum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_malachurum	genomic_data	iyLasMala1	pacbio
88514	species	Lasioglossum morio	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_morio	genomic_data	iyLasMori1	10x
88514	species	Lasioglossum morio	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_morio	genomic_data	iyLasMori1	pacbio
88514	species	Lasioglossum morio	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_morio	genomic_data	iyLasMori2	hic-arima2
88516	species	Lasioglossum pauxillum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_pauxillum	genomic_data	iyLasPaux1	hic-arima2
88516	species	Lasioglossum pauxillum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_pauxillum	genomic_data	iyLasPaux1	pacbio
111917	species	Lasiommata megera	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375	insects	Lasiommata_megera	genomic_data	ilLasMege1	10x
111917	species	Lasiommata megera	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375	insects	Lasiommata_megera	genomic_data	ilLasMege1	pacbio
111917	species	Lasiommata megera	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375	insects	Lasiommata_megera	genomic_data	ilLasMege3	hic-arima2
938238	species	Laspeyria flexula	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.5	insects	Laspeyria_flexula	genomic_data	ilLasFlex1	10x
938238	species	Laspeyria flexula	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.5	insects	Laspeyria_flexula	genomic_data	ilLasFlex1	hic-arima
938238	species	Laspeyria flexula	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.5	insects	Laspeyria_flexula	genomic_data	ilLasFlex1	pacbio
2746508	species	Ledra aurita	Cicadellidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	4.765625	insects	Ledra_aurita	genomic_data	ihLedAuri1	hic-arima2
2746508	species	Ledra aurita	Cicadellidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	4.765625	insects	Ledra_aurita	genomic_data	ihLedAuri1	pacbio
878056	species	Leistus spinibarbis	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65478515625	insects	Leistus_spinibarbis	genomic_data	icLeiSpin1	hic-arima2
878056	species	Leistus spinibarbis	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65478515625	insects	Leistus_spinibarbis	genomic_data	icLeiSpin1	pacbio
1875550	species	Lepidostoma basale	Lepidostomatidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Lepidostoma_basale	genomic_data	iiLepBasa2	hic-arima2
189913	species	Leptidea sinapis	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.312744140625	insects	Leptidea_sinapis	genomic_data	ilLepSina1	10x
189913	species	Leptidea sinapis	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.312744140625	insects	Leptidea_sinapis	genomic_data	ilLepSina1	hic-arima2
189913	species	Leptidea sinapis	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.312744140625	insects	Leptidea_sinapis	genomic_data	ilLepSina1	pacbio
1271726	species	Leptocerus tineiformis	Leptoceridae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Leptocerus_tineiformis	genomic_data	iiLepTine2	hic-arima2
468752	species	Leptogaster cylindrica	Asilidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5810546875	insects	Leptogaster_cylindrica	genomic_data	idLepCyli1	hic-arima2
236887	species	Leptoglossus occidentalis	Coreidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.310546875	insects	Leptoglossus_occidentalis	genomic_data	ihLepOcci1	pacbio
473660	species	Leptophyes punctatissima	Tettigoniidae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota	7.609375	insects	Leptophyes_punctatissima	genomic_data	iqLepPunc1	10x
473660	species	Leptophyes punctatissima	Tettigoniidae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota	7.609375	insects	Leptophyes_punctatissima	genomic_data	iqLepPunc1	hic-arima2
323312	species	Leucozona laternaria	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Leucozona_laternaria	genomic_data	idLeuLate1	10x
323312	species	Leucozona laternaria	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Leucozona_laternaria	genomic_data	idLeuLate1	hic-arima2
323312	species	Leucozona laternaria	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Leucozona_laternaria	genomic_data	idLeuLate1	pacbio
143736	species	Leuctra hippopus	Leuctridae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.82421875	insects	Leuctra_hippopus	genomic_data	ipLeuHipp1	10x
466568	species	Leuctra inermis	Leuctridae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.82421875	insects	Leuctra_inermis	genomic_data	ipLeuIner2	10x
143735	species	Leuctra nigra	Leuctridae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.82421875	insects	Leuctra_nigra	genomic_data	ipLeuNigr1	hic-arima2
143735	species	Leuctra nigra	Leuctridae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.82421875	insects	Leuctra_nigra	genomic_data	ipLeuNigr2	pacbio
1553529	species	Lilioceris lilii	Chrysomelidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.42333984375	insects	Lilioceris_lilii	genomic_data	icLilLili1	10x
1553529	species	Lilioceris lilii	Chrysomelidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.42333984375	insects	Lilioceris_lilii	genomic_data	icLilLili1	hic-arima2
1553529	species	Lilioceris lilii	Chrysomelidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.42333984375	insects	Lilioceris_lilii	genomic_data	icLilLili1	pacbio
270466	species	Limenitis camilla	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.389892578125	insects	Limenitis_camilla	genomic_data	ilLimCami1	10x
270466	species	Limenitis camilla	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.389892578125	insects	Limenitis_camilla	genomic_data	ilLimCami1	hic-arima
270466	species	Limenitis camilla	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.389892578125	insects	Limenitis_camilla	genomic_data	ilLimCami1	pacbio
1271727	species	Limnephilus affinis	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Limnephilus_affinis	genomic_data	iiLimAffi1	hic-arima2
1218281	species	Limnephilus lunatus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Limnephilus_lunatus	genomic_data	iiLimLuna1	hic-arima2
1218281	species	Limnephilus lunatus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Limnephilus_lunatus	genomic_data	iiLimLuna2	10x
1218281	species	Limnephilus lunatus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Limnephilus_lunatus	genomic_data	iiLimLuna2	pacbio
1271730	species	Limnephilus marmoratus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Limnephilus_marmoratus	genomic_data	iiLimMarm1	10x
1271730	species	Limnephilus marmoratus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Limnephilus_marmoratus	genomic_data	iiLimMarm1	hic-arima2
1271730	species	Limnephilus marmoratus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Limnephilus_marmoratus	genomic_data	iiLimMarm1	pacbio
1271730	species	Limnephilus marmoratus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Limnephilus_marmoratus	genomic_data	iiLimMarm3	hic-arima2
692089	species	Limnephilus rhombicus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Limnephilus_rhombicus	genomic_data	iiLimRhom1	10x
692089	species	Limnephilus rhombicus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Limnephilus_rhombicus	genomic_data	iiLimRhom1	hic-arima2
692089	species	Limnephilus rhombicus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Limnephilus_rhombicus	genomic_data	iiLimRhom1	pacbio
1226590	species	Limnia unguicornis	Sciomyzidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.291259765625	insects	Limnia_unguicornis	genomic_data	idLimUngu1	10x
195218	species	Limnius volckmari	Elmidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.080078125	insects	Limnius_volckmari	genomic_data	icLimVolc2	hic-arima2
202021	species	Limnobaris t-album	Curculionidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.4423828125	insects	Limnobaris_t-album	genomic_data	icLimTalb1	10x
202021	species	Limnobaris t-album	Curculionidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.4423828125	insects	Limnobaris_t-album	genomic_data	icLimTalb1	pacbio
559655	species	Limnophora riparia	Muscidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.84814453125	insects	Limnophora_riparia	genomic_data	idLimRipa1	hic-arima2
1776468	species	Linnaemya tessellans	Tachinidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.71142578125	insects	Linnaemya_tessellans	genomic_data	idLinTess1	10x
1776468	species	Linnaemya tessellans	Tachinidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.71142578125	insects	Linnaemya_tessellans	genomic_data	idLinTess1	hic-arima2
1776468	species	Linnaemya tessellans	Tachinidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.71142578125	insects	Linnaemya_tessellans	genomic_data	idLinTess1	pacbio
107794	species	Liopterus haemorrhoidalis	Dytiscidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.3095703125	insects	Liopterus_haemorrhoidalis	genomic_data	icLioHaem1	hic-arima2
934876	species	Lobophora halterata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64599609375	insects	Lobophora_halterata	genomic_data	ilLobHalt1	hic-arima2
934876	species	Lobophora halterata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64599609375	insects	Lobophora_halterata	genomic_data	ilLobHalt1	pacbio
722666	species	Lomaspilis marginata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Lomaspilis_marginata	genomic_data	ilLomMarg1	10x
722666	species	Lomaspilis marginata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Lomaspilis_marginata	genomic_data	ilLomMarg1	pacbio
1291974	species	Lophosceles cinereiventris	Muscidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.84814453125	insects	Lophosceles_cinereiventris	genomic_data	idLopCine1	10x
1291974	species	Lophosceles cinereiventris	Muscidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.84814453125	insects	Lophosceles_cinereiventris	genomic_data	idLopCine1	pacbio
1870046	species	Lozotaeniodes formosana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Lozotaeniodes_formosana	genomic_data	ilLozForm1	10x
1870046	species	Lozotaeniodes formosana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Lozotaeniodes_formosana	genomic_data	ilLozForm1	hic-arima2
1870046	species	Lozotaeniodes formosana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Lozotaeniodes_formosana	genomic_data	ilLozForm1	pacbio
65466	species	Lucilia caesar	Calliphoridae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.76513671875	insects	Lucilia_caesar	genomic_data	idLucCaes1	10x
65466	species	Lucilia caesar	Calliphoridae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.76513671875	insects	Lucilia_caesar	genomic_data	idLucCaes1	hic-arima2
226138	species	Lucilia richardsi	Calliphoridae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.76513671875	insects	Lucilia_richardsi	genomic_data	idLucRich1	10x
226138	species	Lucilia richardsi	Calliphoridae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.76513671875	insects	Lucilia_richardsi	genomic_data	idLucRich1	pacbio
13632	species	Lucilia sericata	Calliphoridae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.81005859375	insects	Lucilia_sericata	genomic_data	idLucSeri1	10x
1870047	species	Luffia ferchaultella	Psychidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Luffia_ferchaultella	genomic_data	ilLufFerc3	hic-arima2
988174	species	Luperina testacea	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6650390625	insects	Luperina_testacea	genomic_data	ilLupTest1	10x
988174	species	Luperina testacea	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6650390625	insects	Luperina_testacea	genomic_data	ilLupTest1	hic-arima2
988174	species	Luperina testacea	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6650390625	insects	Luperina_testacea	genomic_data	ilLupTest1	pacbio
282391	species	Lycaena phlaeas	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Lycaena_phlaeas	genomic_data	ilLycPhla1	10x
282391	species	Lycaena phlaeas	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Lycaena_phlaeas	genomic_data	ilLycPhla1	hic-arima2
282391	species	Lycaena phlaeas	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Lycaena_phlaeas	genomic_data	ilLycPhla1	pacbio
753194	species	Lygephila pastinum	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1064453125	insects	Lygephila_pastinum	genomic_data	ilLygPast1	hic-arima2
753194	species	Lygephila pastinum	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1064453125	insects	Lygephila_pastinum	genomic_data	ilLygPast1	pacbio
1436830	species	Lygus pratensis	Miridae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.89990234375	insects	Lygus_pratensis	genomic_data	ihLygPrat2	10x
1436830	species	Lygus pratensis	Miridae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.89990234375	insects	Lygus_pratensis	genomic_data	ihLygPrat2	pacbio
78897	species	Lymantria monacha	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375	insects	Lymantria_monacha	genomic_data	ilLymMona1	10x
78897	species	Lymantria monacha	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375	insects	Lymantria_monacha	genomic_data	ilLymMona1	hic-qiagen
78897	species	Lymantria monacha	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375	insects	Lymantria_monacha	genomic_data	ilLymMona1	pacbio
138070	species	Lysandra bellargus	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Lysandra_bellargus	genomic_data	ilLysBell1	10x
138070	species	Lysandra bellargus	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Lysandra_bellargus	genomic_data	ilLysBell1	hic-arima2
138070	species	Lysandra bellargus	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Lysandra_bellargus	genomic_data	ilLysBell1	pacbio
268709	species	Lysandra coridon	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Lysandra_coridon	genomic_data	ilLysCori1	10x
268709	species	Lysandra coridon	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Lysandra_coridon	genomic_data	ilLysCori1	pacbio
268709	species	Lysandra coridon	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Lysandra_coridon	genomic_data	ilLysCori2	hic-arima2
688445	species	Macaria notata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.340087890625	insects	Macaria_notata	genomic_data	ilMacNota1	10x
688445	species	Macaria notata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.340087890625	insects	Macaria_notata	genomic_data	ilMacNota1	hic-arima2
688445	species	Macaria notata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.340087890625	insects	Macaria_notata	genomic_data	ilMacNota1	pacbio
2794001	species	Machimus atricapillus	Asilidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5810546875	insects	Machimus_atricapillus	genomic_data	idMacAtri3	hic-arima2
2794001	species	Machimus atricapillus	Asilidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5810546875	insects	Machimus_atricapillus	genomic_data	idMacAtri3	pacbio
997513	species	Macrochilo cribrumalis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1064453125	insects	Macrochilo_cribrumalis	genomic_data	ilMacCrib1	10x
997513	species	Macrochilo cribrumalis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1064453125	insects	Macrochilo_cribrumalis	genomic_data	ilMacCrib1	pacbio
253715	species	Macropis europaea	Melittidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625	insects	Macropis_europaea	genomic_data	iyMacEuro1	10x
